5 80000 300 266
20 20 20 20 20 
15 21.25 25 17.25 21.5 
12.598 24.3505 26.6176 17.4485 18.9853 
13.4419 24.3776 24.0231 17.3552 20.8022 
15.2177 22.3195 24.7567 17.8279 19.8782 
13.8072 23.3498 27.0477 17.5917 18.2036 
16.9036 21.6749 23.5239 18.7958 19.1018 
18.4518 20.8375 21.7619 19.3979 19.5509 
16.1032 21.3853 25.1932 18.2491 19.0691 
14.8245 20.6528 28.1345 17.8895 18.4987 
13.6203 21.4002 28.8323 16.9984 19.1487 
12.5667 20.733 29.7122 18.6966 18.2914 
11.4917 21.4082 29.2311 18.9316 18.9374 
11.5479 21.7962 30.3152 18.3395 18.0011 
11.3502 21.8647 29.6557 17.5341 19.5954 
11.6596 21.7431 29.6927 17.2612 19.6432 
11.6379 22.2352 29.4928 18.4791 18.155 
15.8189 21.1176 24.7464 19.2396 19.0775 
13.7365 21.837 26.095 18.0784 20.253 
11.8522 22.9764 26.3916 18.2032 20.5767 
12.1079 25.1246 26.2867 16.738 19.7429 
12.304 23.2766 28.3219 17.4761 18.6214 
11.6344 22.3839 28.6346 16.8521 20.4949 
11.9196 24.3809 27.9 16.1032 19.6963 
12.0779 22.739 28.7179 17.1233 19.3418 
12.8908 23.0362 28.0627 17.8209 18.1894 
16.0784 20.6924 25.4992 19.0022 18.7277 
18.0392 20.3462 22.7496 19.5011 19.3639 
15.5597 21.9874 24.455 18.6113 19.3866 
14.5174 20.9228 28.8942 18.7028 16.9628 
14.6 21.1757 30.1217 17.6847 16.4179 
14.0797 21.6048 30.7388 17.1051 16.4717 
14.2947 21.5867 29.6831 16.9839 17.4515 
14.7474 22.3934 27.8416 16.692 18.3258 
14.3548 22.1401 29.2038 15.7045 18.5968 
15.2483 22.8811 29.3657 14.3483 18.1567 
14.8012 24.3592 28.3192 14.5904 17.93 
15.5596 24.5227 29.4316 14.199 16.2872 
15.0064 26.3238 26.8252 14.912 16.9327 
14.4359 24.9266 28.5386 15.6493 16.4495 
13.722 24.2519 29.5132 15.9547 16.5581 
13.1901 24.1513 28.8916 16.2052 17.5617 
13.0266 25.3536 28.3462 17.2312 16.0423 
13.0667 22.6283 30.1925 17.8389 16.2736 
13.2433 22.1367 30.0313 18.4433 16.1454 
12.7141 22.4129 29.5115 18.6754 16.6862 
12.757 22.6064 29.7557 17.3377 17.5431 
12.5666 20.9567 30.967 18.5698 16.9399 
13.1015 21.6354 30.3595 17.9626 16.941 
13.4738 19.792 29.7951 18.2121 18.7269 
14.1588 20.4429 31.1085 17.3092 16.9806 
15.0655 20.9853 28.7487 17.6824 17.5181 
17.5328 20.4927 24.3743 18.8412 18.759 
18.7664 20.2463 22.1872 19.4206 19.3795 
18.7582 21.4513 21.6405 18.304 19.846 
15.2614 21.7551 26.0776 17.6079 19.298 
14.5504 22.0382 27.3245 17.7325 18.3544 
14.7851 22.0863 27.4962 17.3643 18.2681 
14.2733 22.511 28.8857 17.8565 16.4735 
13.418 23.5671 28.0107 18.7272 16.2769 
13.4295 23.0739 29.3279 17.9658 16.203 
14.388 23.6656 28.2778 17.1512 16.5173 
14.6459 24.5732 28.0812 16.9891 15.7106 
16.6253 22.461 27.122 16.3434 17.4483 
15.3881 24.2022 27.0044 15.483 17.9223 
15.0673 22.9306 29.1704 15.5756 17.2561 
15.5218 24.1872 27.0112 15.4801 17.7996 
16.3052 21.9037 26.7968 15.6514 19.3429 
16.3652 23.0292 26.6834 15.7967 18.1255 
16.6163 22.358 27.4983 16.6333 16.8941 
17.5121 22.373 26.9332 15.7793 17.4023 
17.3419 21.7926 26.8505 15.4654 18.5496 
15.9626 21.5734 27.7481 17.6285 17.0873 
15.7439 22.4305 28.7143 16.8051 16.3062 
14.8768 22.3264 28.3668 18.5475 15.8826 
14.9856 21.2261 29.5922 18.0788 16.1174 
15.0229 21.1552 29.5551 17.7743 16.4924 
14.3407 22.5288 27.9483 17.9116 17.2706 
14.9593 22.0684 28.0445 17.4985 17.4293 
16.1106 22.0461 26.8199 16.4873 18.5361 
15.7476 23.0743 27.7689 16.9616 16.4475 
17.2647 24.4813 26.5748 16.095 15.5842 
16.0056 24.4526 27.1123 17.0337 15.3958 
17.2207 24.2375 24.45 16.3381 17.7538 
16.202 22.0664 26.6229 17.5931 17.5156 
15.478 22.7818 26.4262 17.5397 17.7742 
15.6338 20.4552 28.7102 18.419 16.7818 
14.6952 21.0742 27.5826 17.6751 18.9729 
13.8083 21.773 27.2744 17.5454 19.5988 
14.6422 21.8984 28.2206 17.7013 17.5375 
17.0695 23.2134 25.7455 16.3978 17.5738 
16.3192 24.1815 24.8488 15.9833 18.6671 
16.3229 23.8255 26.455 16.1549 17.2417 
16.0751 21.9847 26.8966 17.43 17.6137 
15.7063 20.1948 28.7857 18.2242 17.089 
17.4462 18.8183 28.0556 17.833 17.8468 
16.7876 18.5489 27.1999 17.2498 20.2137 
17.0894 21.5027 25.8282 17.5923 17.9873 
16.016 22.8203 26.9946 17.4168 16.7523 
17.1478 23.5069 25.5941 16.2353 17.5159 
16.6484 20.4491 26.4616 18.0555 18.3853 
16.9449 18.8453 26.3343 18.3381 19.5375 
16.4971 18.9905 26.7474 19.0456 18.7194 
14.7092 21.293 28.2613 19.0734 16.663 
17.0862 20.0425 27.5535 17.5904 17.7275 
17.264 19.6143 26.8581 18.3882 17.8754 
18.3881 18.3437 28.673 17.7307 16.8645 
18.3181 18.2959 28.935 17.6245 16.8264 
18.3947 18.3836 28.1618 17.411 17.6489 
18.8402 19.549 27.2952 16.9198 17.3959 
18.9092 19.2635 26.4213 17.584 17.822 
18.1251 21.1925 25.6384 17.1735 17.8705 
18.3091 20.1853 25.148 17.4909 18.8668 
18.832 19.4475 25.7998 17.1325 18.7882 
18.6753 18.983 25.8629 17.2082 19.2707 
18.3493 21.4101 26.8849 15.8716 17.4842 
18.8175 20.3479 25.5853 16.8644 18.3849 
17.5256 19.2649 26.7537 17.5231 18.9327 
17.9827 19.2069 25.4336 18.336 19.0408 
17.9317 20.1995 23.3128 18.7707 19.7853 
17.0428 20.0997 24.3487 19.3853 19.1234 
17.544 21.3281 23.4526 19.4671 18.2083 
18.7152 22.5959 23.374 16.8358 18.4792 
19.2061 20.7676 23.0506 17.5088 19.4669 
19.0625 19.5054 22.3361 18.5517 20.5442 
18.0108 19.9866 23.4488 17.1706 21.3832 
18.2252 20.6316 24.845 17.4505 18.8476 
18.8584 20.909 22.592 18.471 19.1696 
19.5854 21.0014 22.6241 18.6105 18.1785 
19.1095 20.128 22.8027 18.0009 19.9588 
18.2644 21.3543 23.982 17.3876 19.0117 
18.2563 20.8961 24.0348 17.8179 18.9949 
19.5281 20.4481 23.6174 17.3089 19.0974 
19.6905 20.8858 23.5734 16.7427 19.1075 
20.2801 20.0081 21.7867 17.9366 19.9886 
20.0607 20.7183 20.0203 18.4921 20.7086 
20.9326 19.0058 21.2884 18.2686 20.5047 
20.8663 19.1029 20.6442 18.7343 20.6523 
20.8178 18.7822 21.4759 18.9825 19.9415 
19.9327 19.7086 22.2459 18.6183 19.4946 
19.2687 19.1566 23.1385 18.6115 19.8248 
20.2276 18.9003 23.8574 18.6278 18.387 
20.3702 20.5613 21.7577 18.7156 18.5952 
20.0336 21.2655 21.8637 18.4487 18.3885 
19.8458 20.4618 21.1883 19.0534 19.4507 
19.9229 20.2309 20.9788 18.7575 20.1099 
20.2074 22.0007 21.1451 17.9853 18.6615 
20.9908 21.081 21.0564 17.8636 19.0082 
19.1568 20.7767 21.9455 18.7743 19.3466 
19.9951 19.555 22.6394 18.5538 19.2566 
19.8266 18.7519 22.4308 19.106 19.8847 
20.9789 18.8022 22.281 18.5694 19.3686 
19.8911 19.6575 20.9696 19.5411 19.9407 
19.7746 19.2305 21.5959 20.027 19.3721 
19.6434 20.5908 20.554 19.7696 19.4421 
20.1271 20.9824 20.964 18.6634 19.263 
20.0635 21.4436 20.482 18.8555 19.1553 
20.3121 21.0022 19.5868 19.2408 19.858 
19.8906 21.1206 20.8553 19.3549 18.7786 
19.4494 20.4776 20.7583 20.8345 18.4802 
20.0695 21.0147 18.9998 20.331 19.5849 
19.8479 19.8531 20.2476 20.4459 19.6055 
20.2843 19.386 20.0337 20.1329 20.1631 
20.8564 19.5144 18.9454 19.8879 20.7959 
21.4902 19.4917 20.0922 19.236 19.69 
20.8368 19.3789 21.0553 19.7097 19.0193 
21.5791 19.0644 20.7955 18.7834 19.7775 
21.0699 18.878 21.1454 19.2048 19.7018 
20.1183 19.8557 20.5727 20.0191 19.4343 
19.6922 20.0196 20.8368 19.6426 19.8089 
20.0823 19.0649 21.442 19.2701 20.1407 
20.0412 19.5325 20.721 19.635 20.0703 
20.4751 21.1299 19.4514 19.363 19.5806 
20.0506 20.378 19.5388 20.4292 19.6034 
20.3057 20.0021 19.5825 20.0277 20.0821 
20.8966 19.092 19.7086 19.518 20.7848 
20.7932 20.3218 19.3371 18.8107 20.7372 
20.3966 20.1609 20.1231 19.4054 19.9141 
21.359 20.3483 19.883 19.0777 19.332 
20.2949 19.7895 20.5184 19.635 19.7622 
20.9583 19.8047 19.2682 19.7274 20.2414 
21.2229 19.8197 19.1382 18.9546 20.8645 
21.0877 20.386 19.0929 19.0011 20.4323 
20.5438 20.193 19.5465 19.9767 19.7399 
19.8873 20.1927 19.8694 20.5653 19.4854 
20.6274 19.9254 19.3364 20.5391 19.5717 
21.028 21.1234 19.0432 19.6445 19.1609 
