5 80000 300 266
20 20 20 20 20 
22.7493 18.4758 19.4729 19.8291 19.4729 
23.6911 17.8839 21.0742 19.7025 17.6484 
21.014 18.6434 24.0765 20.5122 15.7538 
17.5328 19.2749 26.2069 21.9657 15.0198 
15.4035 19.9251 27.484 22.1554 15.032 
14.5463 20.1713 28.8232 21.1705 15.2886 
13.8942 20.9304 29.0235 20.4026 15.7493 
13.3488 22.0546 29.8539 19.5832 15.1594 
13.7521 20.8447 30.4521 19.4948 15.4564 
13.6266 21.7496 30.329 20.5025 13.7923 
14.291 21.4775 29.785 21.7468 12.6997 
14.4788 23.2943 28.4481 21.5401 12.2387 
14.009 23.5236 27.7632 21.9339 12.7702 
16.1277 22.7808 27.7442 20.8011 12.5462 
16.4751 23.1895 26.6057 20.5641 13.1656 
16.8222 23.0796 27.456 20.0268 12.6153 
16.6287 21.3778 27.5011 21.1245 13.3678 
15.684 22.4803 27.5828 22.1269 12.1261 
14.0218 21.8019 29.7464 20.9511 13.4788 
14.3002 21.9488 29.1101 22.4345 12.2064 
16.7056 22.53 28.6662 20.5506 11.5476 
14.8796 22.4538 29.4846 22.5131 10.6689 
14.9456 21.3886 29.5229 23.8431 10.2998 
14.0517 20.144 28.1586 26.3953 11.2504 
12.8263 19.3528 28.9285 28.2788 10.6136 
11.742 20.2206 29.4302 27.9716 10.6356 
11.2448 20.858 29.0843 27.8877 10.9253 
10.6458 21.6439 28.7945 28.5466 10.3692 
11.2531 21.6359 27.8856 27.878 11.3474 
10.6034 20.7717 29.915 27.1334 11.5765 
10.2671 20.432 30.8928 26.1533 12.2547 
10.3103 20.5695 30.7242 25.4504 12.9456 
12.6093 20.4912 29.9263 24.6518 12.3214 
13.4305 20.2218 28.2648 26.2214 11.8614 
12.6115 19.1911 28.9909 27.7333 11.4732 
13.1615 18.4608 30.2165 27.1054 11.0557 
11.6635 18.0957 31.7749 27.2643 11.2016 
12.2994 17.2568 31.6835 27.5625 11.1978 
11.054 17.3604 31.5116 29.5707 10.5032 
11.206 18.1864 30.941 29.2298 10.4368 
10.5799 18.8154 30.7483 29.4297 10.4267 
11.0411 18.3279 29.2239 31.1468 10.2603 
10.8777 19.7592 29.9691 29.2639 10.1302 
10.3905 19.5414 30.2019 29.3662 10.4999 
12.172 19.9774 30.088 27.603 10.1595 
10.976 20.6244 29.9584 28.3492 10.092 
12.2513 21.1818 28.385 27.3388 10.8431 
11.5444 19.9505 28.4782 28.6941 11.3329 
11.2746 18.8269 30.2678 28.8207 10.81 
11.7121 18.0583 31.0218 28.3122 10.8956 
11.1516 17.5267 33.1217 27.5798 10.6202 
11.9065 18.8409 30.7727 27.8726 10.6073 
11.5905 18.3665 30.4599 28.5196 11.0634 
11.178 17.5565 32.4548 27.7766 11.0341 
11.403 16.9178 31.7313 28.3586 11.5894 
11.2976 17.9479 32.4107 27.5613 10.7825 
11.3886 17.3923 31.8941 28.9592 10.3658 
12.6387 15.8931 31.3511 30.0099 10.1071 
12.9351 14.1807 32.5967 30.2721 10.0154 
13.412 14.161 31.8286 30.1613 10.437 
13.3023 14.7322 31.7455 29.8564 10.3636 
13.646 14.8791 31.5463 29.8246 10.1041 
12.1801 15.2201 32.0997 30.4735 10.0265 
13.0272 15.2017 33.4582 28.3258 9.98709 
12.9207 15.2642 33.312 28.6101 9.89304 
13.3481 16.6882 33.1101 26.9326 9.92101 
13.0354 15.2143 33.4762 28.3518 9.92234 
13.3359 16.0668 32.5209 28.1911 9.88541 
12.1406 14.6254 33.1759 30.1403 9.91783 
13.4729 14.3257 31.6529 30.6546 9.89398 
13.4722 12.3442 34.2202 30.0941 9.86927 
12.8937 11.8371 35.583 29.3328 10.3534 
13.3913 13.6963 32.7915 29.9442 10.1767 
13.601 13.3699 32.8919 30.0616 10.0756 
13.4239 12.1395 33.1992 31.1347 10.1027 
13.9639 12.94 34.0296 28.9261 10.1404 
12.9922 12.8639 33.7667 30.3198 10.0574 
13.6389 12.0442 35.7609 28.5528 10.0032 
15.1305 11.7862 34.9046 28.2174 9.96139 
14.4483 11.4775 34.3354 29.823 9.91576 
14.6512 10.7785 35.0722 29.633 9.86504 
15.6811 10.5617 35.0427 28.8748 9.83968 
15.6863 11.3979 33.4788 29.597 9.84005 
15.9333 11.9324 33.9808 28.3264 9.82719 
17.1667 11.6995 33.2571 28.0298 9.84693 
17.9756 11.2365 32.2363 28.6558 9.89584 
17.5043 13.1732 30.4038 29.0257 9.89297 
18.6407 13.4111 29.6866 28.4404 9.82114 
17.4026 13.2809 29.9118 29.5627 9.84208 
18.2 11.6536 31.9744 28.3697 9.8023 
19.6691 11.2469 32.3828 26.922 9.7792 
17.8075 11.8397 34.5698 25.8934 9.8896 
17.1693 12.6949 32.5966 27.7164 9.82285 
17.8997 13.7447 30.9558 27.5568 9.84293 
17.1709 12.937 31.7852 28.1989 9.90799 
17.2811 12.9903 32.4687 27.4147 9.8453 
16.6716 12.3241 32.2965 28.8628 9.84493 
16.4683 12.7886 32.5639 28.2868 9.89234 
16.8693 12.801 33.8307 26.6782 9.82082 
16.3502 12.3372 34.0657 27.4552 9.79168 
16.3818 12.2476 33.2943 28.3173 9.75906 
15.5185 11.4399 33.1701 30.1069 9.76459 
15.8475 10.7199 32.3204 31.2299 9.88229 
14.9859 10.3035 32.9681 31.8579 9.88465 
14.6753 10.4004 34.8542 30.1555 9.9147 
15.074 10.3578 35.0489 29.6909 9.82841 
16.3926 10.0835 33.8732 29.8318 9.81884 
17.2996 9.93306 32.5616 30.405 9.80072 
17.9813 10.259 32.5761 29.4087 9.77501 
18.8992 10.3124 31.6844 29.3385 9.76556 
18.2408 10.7881 31.0894 30.0539 9.82783 
19.1771 11.4847 32.4002 27.0666 9.87142 
18.7839 11.2021 33.5852 26.608 9.82077 
19.4228 10.5393 32.5333 27.6559 9.84866 
19.2143 11.2638 33.0795 26.5472 9.89509 
18.6042 10.4992 34.2389 26.8429 9.8148 
18.8673 11.1916 32.3368 27.7693 9.83494 
19.376 10.4949 33.0272 27.2852 9.8166 
19.8395 10.2475 33.6348 26.3699 9.9083 
20.3917 10.581 32.5991 26.6068 9.82141 
19.2354 10.234 32.5425 28.1339 9.85421 
20.2784 10.9728 31.4364 27.4303 9.88206 
20.0761 10.376 33.3838 26.3335 9.83062 
21.314 10.6776 31.9738 26.2231 9.81145 
21.9423 10.1977 33.0715 25.0238 9.76466 
21.1913 10.4448 33.5169 25.0905 9.75654 
22.2028 10.4307 33.1275 24.45 9.78899 
21.6277 10.1861 32.6456 25.6753 9.86525 
22.0318 10.061 31.8677 26.1389 9.90058 
23.6327 10.4822 31.9775 23.9729 9.93471 
25.4677 10.1753 30.9558 23.4996 9.90157 
25.8329 10.0397 34.168 20.0565 9.90286 
24.9477 10.0199 34.4278 20.6533 9.95143 
25.0478 9.89159 35.1133 20.0899 9.85737 
25.9567 9.87117 32.3328 21.9853 9.85406 
24.25 9.84888 33.2184 22.8423 9.84032 
24.4031 10.2499 32.2897 23.2555 9.80182 
24.5069 10.1094 33.123 22.3754 9.88533 
24.151 10.0246 32.676 23.2359 9.91255 
25.5803 9.9962 31.9328 22.5504 9.9402 
24.4724 9.98253 32.4773 23.1132 9.95452 
22.521 9.89633 31.9032 25.7971 9.88232 
21.684 9.83416 31.9125 26.7422 9.82716 
20.3172 9.87335 32.7201 27.2195 9.86985 
21.2697 9.87494 31.4835 27.4986 9.87319 
21.5439 9.93747 31.1963 27.3857 9.9366 
21.6079 9.9223 32.626 25.9219 9.92186 
20.992 9.97682 32.7707 26.4406 9.81986 
19.1845 9.90644 34.5821 26.499 9.82796 
21.0037 9.90818 33.0568 26.1624 9.86894 
21.9905 9.80846 31.0915 27.3207 9.78884 
21.7977 9.8425 32.8297 25.6974 9.83269 
22.7757 9.90659 31.3709 26.0452 9.90168 
23.7234 9.8875 32.6262 23.8778 9.88505 
24.6742 9.94375 32.4069 23.0327 9.94253 
24.6042 9.94082 32.8183 22.6965 9.94021 
24.4139 9.93935 31.7818 23.9259 9.93905 
22.2708 9.92175 32.9836 24.9022 9.9216 
23.8774 9.96088 31.4918 24.7092 9.9608 
21.3981 9.87909 31.2864 27.5573 9.87905 
23.1991 9.80967 30.5783 26.6033 9.80965 
23.7103 9.74913 32.4172 24.3743 9.74912 
25.5064 9.80877 31.5046 23.3714 9.80877 
25.7757 9.88831 32.4726 21.9751 9.88831 
26.863 9.9131 33.0065 20.3043 9.9131 
27.5854 9.87963 31.5802 21.0752 9.87963 
29.9643 9.89031 30.9716 19.2835 9.89031 
31.0721 10.1355 33.6519 15.3511 9.78944 
32.5673 10.0677 32.1384 15.3318 9.89472 
29.9908 10.0183 32.2686 17.7905 9.93178 
31.6621 9.94112 31.6105 16.8885 9.89787 
30.0225 9.92105 33.132 17.0251 9.89943 
30.2845 9.94445 31.6785 18.1588 9.93364 
32.948 9.82834 32.9256 14.4751 9.82293 
34.015 9.8322 34.1677 12.1556 9.8295 
34.3268 9.88598 32.4453 13.4573 9.88463 
34.1981 9.83258 31.5223 14.6151 9.8319 
32.2553 9.91629 32.4799 15.4325 9.91595 
29.3864 9.91022 32.8534 17.9399 9.91005 
29.1342 9.92405 33.0416 17.9762 9.92397 
28.9204 9.85162 32.6091 18.7673 9.85158 
28.6322 9.86211 32.7058 18.9378 9.86209 
26.7751 9.84909 33.4021 20.1246 9.84908 
25.6487 9.86085 33.1023 21.5273 9.86085 
26.5467 9.82002 31.5354 22.2778 9.82001 
25.0381 9.81197 34.0683 21.2696 9.81197 
25.6073 9.90598 32.4754 22.1054 9.90598 
23.826 9.90507 32.2121 24.1517 9.90507 
21.7836 9.8069 32.9345 25.6681 9.8069 
20.6957 9.80541 32.4803 27.2131 9.80541 
19.5835 9.83901 31.3676 29.3709 9.83901 
19.8236 9.85581 30.8112 29.6536 9.85581 
18.3 9.86212 32.6753 29.3005 9.86212 
20.0825 9.91498 31.2894 28.7982 9.91498 
21.489 9.83965 32.6481 26.1836 9.83965 
22.1961 10.4037 32.1305 25.3499 9.91982 
22.2092 10.1038 31.7515 26.0736 9.86187 
22.2867 10.004 30.8917 26.9346 9.88301 
20.4706 9.89496 31.5009 28.2991 9.83447 
20.1379 9.81761 31.4972 28.7599 9.78737 
21.1801 9.86376 31.6645 27.443 9.84864 
21.551 9.88683 32.0485 26.6344 9.87927 
24.3831 9.84848 30.2647 25.659 9.8447 
25.0781 9.90706 29.7372 25.3724 9.90517 
26.5742 9.86581 31.8861 21.809 9.86486 
26.2678 9.90085 32.9302 21.0007 9.90038 
27.3295 9.84002 32.5535 20.4372 9.83978 
25.554 10.4575 34.0292 20.1535 9.80588 
26.5232 10.2136 33.4798 19.8955 9.88784 
27.201 10.1068 32.346 20.4023 9.94392 
27.9796 9.95537 31.5325 20.6587 9.87392 
28.5265 9.92976 32.0602 19.5945 9.88904 
30.1955 9.88013 32.9792 17.0854 9.85977 
30.2386 9.86964 30.222 19.8103 9.85946 
30.8384 9.78432 31.499 18.0991 9.77923 
30.6283 9.83513 35.7115 13.9925 9.83258 
29.9444 10.7053 34.8975 14.5525 9.90021 
28.9909 10.3371 35.3615 15.376 9.93453 
30.5997 10.0765 33.9384 15.5101 9.87524 
30.9249 9.97247 34.5679 14.6629 9.87183 
32.9365 10.0035 34.239 13.0408 9.78021 
32.7726 9.97071 33.1133 14.2844 9.85905 
32.1758 9.91957 31.8527 16.1882 9.86373 
32.6419 9.85843 31.6358 16.0333 9.83052 
32.9876 9.78358 32.6464 14.8128 9.76963 
32.2223 9.85868 33.5417 14.5256 9.8517 
32.4051 9.88142 33.0648 14.7708 9.87793 
31.4134 9.91059 34.0023 14.7649 9.90884 
32.5249 9.95529 31.5466 16.0188 9.95442 
32.5124 9.97765 34.5233 13.0094 9.97721 
32.8157 9.97275 32.8565 14.3825 9.97253 
31.6459 9.90701 33.8886 14.6516 9.9069 
33.6563 9.9535 34.111 12.3258 9.95345 
33.168 9.87871 34.7025 12.372 9.87869 
32.7605 9.84132 35.3251 12.2318 9.8413 
31.8261 9.85696 36.7708 11.6891 9.85696 
32.8912 9.91291 34.2733 13.0097 9.9129 
32.9594 9.84942 33.1917 14.1501 9.84942 
31.877 9.8916 32.9866 15.3532 9.8916 
33.233 9.91155 33.2741 13.6697 9.91155 
33.3358 10.3186 33.0408 13.4595 9.84537 
33.7338 10.0994 32.5384 13.7657 9.8628 
33.6593 9.95536 34.1937 12.3545 9.83706 
35.0115 9.84781 33.8176 11.5344 9.78866 
34.784 9.81687 32.3522 13.2596 9.7873 
36.4914 9.87738 32.1699 11.5987 9.86259 
34.704 10.3554 34.21 10.7994 9.9313 
34.5706 10.3101 34.4891 10.6977 9.93254 
32.9295 10.063 35.3427 11.7906 9.87424 
31.4797 9.98647 35.3891 13.2526 9.89208 
32.964 9.84274 34.0825 13.3153 9.79554 
32.4329 9.82934 32.532 15.4 9.80574 
33.5175 9.75896 33.048 13.9284 9.74716 
32.876 9.82454 35.5716 11.9092 9.81864 
33.491 9.87916 35.8322 10.9215 9.87621 
35.119 9.90946 33.4281 11.6355 9.90798 
34.6327 9.83278 34.6583 11.0442 9.83204 
34.9243 9.89978 33.276 12.0005 9.89941 
32.7652 9.94989 33.9107 13.4245 9.9497 
31.4142 9.88001 32.7781 16.0477 9.87992 
30.4937 9.81805 32.7001 17.1702 9.81801 
29.9984 9.87797 32.1885 18.0571 9.87795 
30.1082 9.92341 31.6706 18.3744 9.9234 
31.5558 9.9122 31.6769 16.943 9.91219 
32.9703 9.84569 31.2959 16.0425 9.84569 
32.739 9.87641 32.0566 15.4516 9.8764 
20 20 20 20 20 
19.5791 21.0305 21.103 20.3048 17.9826 
19.3471 18.8338 23.3834 23.8692 14.5665 
17.1396 19.3717 27.0763 22.0025 14.41 
17.1755 17.42 29.2244 22.657 13.5231 
15.4805 17.5722 28.9448 23.9106 14.0919 
13.3558 18.3973 31.535 23.6183 13.0935 
11.9588 20.0975 30.4866 24.2811 13.176 
11.5104 20.2258 30.0663 24.5299 13.6676 
12.8295 21.264 28.4624 24.4952 12.9489 
12.9515 21.6412 27.9927 24.7476 12.6671 
13.9757 21.3888 27.7463 25.3283 11.5608 
12.4151 20.3941 28.6538 26.521 12.016 
11.3274 19.2385 31.7561 25.2431 12.435 
11.6683 18.1643 30.6586 27.6331 11.8757 
12.7503 17.9257 30.2953 26.1748 12.854 
12.8873 18.2344 28.1719 28.5399 12.1665 
13.7635 17.6757 29.4013 27.5583 11.6013 
13.4335 16.9988 29.4133 28.032 12.1225 
12.6976 18.7865 28.1038 28.8485 11.5636 
11.6061 19.6841 28.2577 27.7352 12.7169 
10.7005 20.6621 29.5047 27.7628 11.3699 
11.1106 21.7366 28.6924 25.9782 12.4822 
10.6923 21.3706 28.8439 26.3453 12.7479 
11.1466 21.7062 28.5751 25.9337 12.6385 
11.5174 20.7598 28.157 27.3025 12.2633 
10.9791 21.5168 28.3476 25.9482 13.2082 
11.2367 22.2527 28.5416 25.5028 12.4662 
11.5211 22.2374 28.9699 24.3255 12.9461 
11.9961 21.7423 27.9953 25.7886 12.4776 
12.1466 22.124 27.1067 26.6994 11.9233 
11.6165 21.8159 28.4092 26.5426 11.6157 
12.2335 22.707 25.6532 26.9395 12.4667 
12.3523 23.8246 26.4525 25.8254 11.5452 
11.757 23.4157 27.1215 25.7829 11.9229 
11.8451 23.641 26.5679 27.0919 10.8541 
10.8853 23.1108 27.0557 27.4417 11.5064 
11.0619 22.6793 29.3535 25.5328 11.3725 
12.3126 19.9603 30.3089 25.9848 11.4334 
12.2028 20.329 29.9219 26.597 10.9492 
11.0668 20.3262 31.1272 26.8089 10.6709 
12.7609 21.8929 30.0186 25.0158 10.3118 
13.1678 21.2406 30.7333 24.0464 10.812 
13.1877 22.1769 29.7534 24.5232 10.3588 
12.8297 20.9524 29.6159 26.4339 10.1681 
12.6183 21.2702 30.3167 25.2517 10.5431 
13.0908 22.2443 29.4112 25.0396 10.2141 
13.8595 22.1533 30.5329 23.0714 10.3828 
