5 15000 300 50
20 20 20 20 20 
22.9734 17.2931 21.7812 18.6255 19.3268 
24.6889 18.478 21.2136 18.9335 16.6859 
21.1563 19.041 23.8741 19.8628 16.0657 
18.2786 19.6471 23.7514 20.5854 17.7375 
15.9473 18.4173 26.7195 23.7972 15.1187 
14.9427 17.7263 29.3996 24.288 13.6434 
14.4453 18.2012 30.4208 24.3189 12.6137 
12.492 18.5854 29.0277 28.5529 11.342 
13.1936 19.2016 29.6619 26.5771 11.3657 
11.6191 20.8731 30.456 26.1234 10.9284 
12.3416 19.819 32.2114 24.5819 11.0462 
11.9448 17.5262 33.1818 25.9273 11.4199 
11.913 16.4364 32.9276 28.0627 10.6604 
11.5995 15.5673 33.2617 29.2544 10.3171 
10.7365 14.8722 33.4663 30.8297 10.0953 
11.8497 12.8594 34.458 30.7588 10.0741 
11.6067 13.3899 34.7006 30.2942 10.0086 
11.7756 14.0561 34.7114 29.4526 10.0043 
11.6462 12.7865 33.7883 31.8612 9.91789 
12.302 12.5904 32.6688 32.5503 9.88852 
11.9032 12.3424 33.7385 32.2044 9.81152 
13.1158 11.0966 33.7349 32.2216 9.83113 
15.0945 10.4263 33.7882 30.8974 9.79361 
16.1892 10.1514 33.2521 30.5721 9.83508 
16.0946 10.0757 32.7927 31.1194 9.91754 
16.2981 9.98836 33.063 30.7412 9.90926 
15.0053 9.84368 33.7556 31.5913 9.80413 
15.5294 9.77134 33.2658 31.682 9.75156 
15.3806 9.85256 33.3547 31.5695 9.84267 
14.5085 9.79641 33.3981 32.5055 9.79146 
16.7458 9.81346 31.1059 32.5239 9.81099 
16.481 9.80538 32.2759 31.6336 9.80414 
15.8267 9.90269 32.3448 32.0237 9.90207 
14.6127 9.85331 33.4927 32.1883 9.853 
14.7458 9.77094 32.8363 32.8762 9.77079 
15.0521 9.83428 33.8243 31.4551 9.8342 
15.0179 9.80313 33.8503 31.5256 9.80309 
15.9995 9.77578 32.9629 31.4861 9.77576 
15.8945 9.8221 32.5999 31.8615 9.82209 
16.4718 9.82908 32.2016 31.6684 9.82908 
16.7134 9.93184 31.8447 31.7512 9.75883 
17.2971 9.93281 32.4787 30.4451 9.8463 
16.1062 9.88166 33.019 31.1548 9.83841 
16.0596 9.84279 32.5226 31.7539 9.82116 
17.6008 9.87189 31.7728 30.8934 9.86108 
19.4168 9.9017 31.4686 29.3166 9.89629 
17.7911 9.83807 33.9674 28.5681 9.83536 
19.5268 10.0685 33.2628 27.2408 9.90107 
19.625 9.87856 32.2023 28.4993 9.79483 
20 20 20 20 20 
22.2255 19.9561 21.4934 18.6384 17.6867 
22.9492 20.308 21.2202 18.7166 16.806 
20.8921 21.8045 21.678 20.5233 15.102 
19.2881 22.5865 23.1548 21.9459 13.0247 
18.2124 21.4885 23.1826 22.7951 14.3215 
15.5396 21.4666 25.2482 23.7 14.0456 
16.1759 21.2136 26.8162 22.0028 13.7914 
15.7539 21.7052 27.8246 21.4133 13.303 
14.7279 23.2324 28.095 20.2019 13.7428 
14.6388 24.2028 28.7126 19.6852 12.7606 
17.1752 21.236 28.1784 20.7801 12.6303 
16.9817 20.837 26.3763 23.5287 12.2762 
16.1365 20.37 28.7221 23.1721 11.5993 
15.811 20.0275 29.4529 23.922 10.7865 
12.88 21.7484 29.7775 25.0988 10.4953 
12.9994 19.5376 31.3491 25.9157 10.1981 
13.4585 19.5626 30.7519 26.2311 9.99598 
14.2561 18.1146 31.1018 26.5564 9.97111 
13.9269 16.706 32.2648 27.1592 9.94306 
13.904 14.5853 32.4213 29.1603 9.92904 
13.8925 15.2247 30.9415 30.0193 9.92203 
14.4229 14.3102 31.0471 30.2744 9.94544 
15.218 13.3642 31.5366 30.0065 9.87468 
15.3622 12.5365 33.3316 28.9273 9.8424 
15.7603 11.1463 34.6536 28.6405 9.79925 
16.2944 10.4275 33.3462 30.1778 9.75399 
17.4898 10.5771 31.552 30.6599 9.72129 
17.8654 10.1745 31.8998 30.3136 9.74664 
18.7573 10.175 32.4411 28.841 9.7856 
19.0338 10.7771 33.2895 27.0067 9.8928 
19.5515 10.2329 33.4268 26.9982 9.79069 
19.9086 10.0998 33.823 26.2898 9.87873 
18.9844 9.89941 33.1322 28.1951 9.78887 
20.6033 9.83186 32.391 27.3972 9.77659 
20.0919 9.81103 32.4543 27.8594 9.7834 
19.6048 9.86875 31.1168 29.5547 9.85493 
