5 80000 300 266
20 20 20 20 20 
18.277 20.6419 21.2331 20.6419 19.2061 
18.6412 20.0012 22.9611 21.1558 17.2407 
16.1259 20.0195 24.524 22.4871 16.8434 
17.8095 18.4893 24.1529 23.2319 16.3164 
18.0052 18.3451 24.3149 23.436 15.8988 
16.8184 19.7721 24.6842 23.2812 15.4441 
16.5873 20.6521 25.2821 23.2348 14.2438 
15.2599 19.3148 27.2478 23.4151 14.7623 
14.3193 19.408 26.4357 25.313 14.524 
13.3828 19.146 26.7372 25.9612 14.7727 
12.0726 19.8869 27.6062 25.6488 14.7855 
11.6291 20.1224 31.2528 23.1152 13.8804 
11.5163 19.9296 31.8545 22.9611 13.7385 
11.7105 19.4886 29.9749 25.2901 13.5359 
11.27 19.5369 29.6188 25.4331 14.1412 
11.369 16.8786 30.7497 26.0193 14.9835 
12.1004 16.4039 29.9766 26.7265 14.7926 
13.0479 14.974 34.5143 24.6499 12.8139 
12.1546 15.8203 32.5725 25.8385 13.6142 
11.9446 15.4357 32.1026 27.5876 12.9295 
11.6214 15.0496 30.234 29.4188 13.6763 
10.7419 15.2083 32.4335 27.8975 13.7189 
10.8278 17.3757 29.2878 30.1924 12.3163 
12.2718 16.7926 28.3596 28.9366 13.6394 
11.5883 19.3012 29.7251 27.1133 12.2722 
12.0914 19.6002 29.8499 26.9068 11.5517 
11.9981 18.3715 29.925 28.2153 11.4901 
12.2927 20.1415 30.4636 25.9958 11.1064 
11.3648 21.3571 28.8241 27.1969 11.2571 
11.5437 21.3245 28.2876 27.7133 11.1309 
10.841 22.4134 28.3143 27.9119 10.5194 
10.3962 20.9154 27.0212 30.9463 10.7209 
11.1223 21.9506 28.4395 28.1509 10.3367 
11.7383 21.5814 31.5857 25.0311 10.0635 
11.7654 19.8709 32.5381 25.841 9.98457 
12.9879 19.2775 31.1375 26.6047 9.99228 
12.744 19.6147 31.5543 25.3216 10.7654 
12.6073 20.278 30.9536 25.8373 10.3239 
12.1934 22.1691 28.5094 26.9537 10.1745 
11.6114 21.1335 29.941 27.3249 9.98919 
11.3057 21.5668 30.3455 26.6625 10.1196 
12.1172 20.2821 31.1358 25.8642 10.6007 
12.5334 18.5343 32.3545 25.522 11.0557 
13.201 19.4861 31.8707 24.9265 10.5157 
12.4116 17.8544 33.7319 25.7804 10.2215 
11.598 17.6282 33.9003 26.8608 10.0127 
11.7898 17.109 34.4617 25.5272 11.1124 
12.0352 15.948 33.5216 28.0518 10.4434 
12.9796 16.3284 31.0646 28.9626 10.6647 
13.4923 16.1495 31.1343 27.872 11.352 
14.6762 16.0048 31.6962 26.9736 10.6491 
15.2537 18.8204 28.513 26.6794 10.7335 
14.4279 16.9669 29.4958 28.8309 10.2786 
14.0842 15.2264 30.3967 30.1915 10.1011 
14.0161 15.5328 29.9738 29.8712 10.6061 
13.6496 14.1574 33.5333 28.0935 10.5662 
14.299 15.0684 31.7151 28.222 10.6955 
16.012 16.6612 29.2173 27.8676 10.2419 
14.2723 17.469 31.4494 26.7275 10.0818 
12.8427 16.7508 32.8443 27.0866 10.4757 
11.9769 15.9151 33.3533 28.6227 10.132 
12.477 16.1 33.9795 27.2884 10.1551 
13.4736 15.2852 34.1732 27.0809 9.9871 
14.3871 13.9267 35.6658 26.1088 9.91158 
15.6768 15.3181 35.0566 23.8513 10.0972 
15.5947 15.1383 34.9798 24.2525 10.0347 
17.5431 15.62 29.778 26.2506 10.8083 
15.549 16.6335 31.3852 26.0409 10.3914 
15.8567 16.125 32.9529 24.9382 10.1272 
15.9013 17.2517 31.8818 24.9016 10.0636 
15.8791 17.0657 32.1813 24.8549 10.019 
14.0206 16.1004 33.388 26.4815 10.0095 
13.9966 15.5845 33.1323 27.3503 9.93626 
16.5635 15.6183 29.8995 28.023 9.89567 
15.1239 16.7565 32.055 26.1168 9.94783 
13.253 16.3728 32.6942 26.8795 10.8005 
12.5088 15.4057 33.0583 28.6804 10.3468 
13.0112 15.1353 34.2319 27.3132 10.3085 
12.8886 15.1664 33.2254 28.7022 10.0175 
12.3509 15.0008 33.2336 28.6368 10.778 
12.4957 15.0847 33.0494 29.0656 10.3047 
13.5104 15.7826 33.1448 27.5216 10.0406 
13.7384 16.2712 31.7959 28.0066 10.1879 
13.302 16.1765 31.8336 28.6232 10.0647 
13.2984 15.7472 34.1249 26.8839 9.94565 
13.7725 15.1339 32.8159 28.3734 9.90433 
15.0783 15.3353 31.8034 27.8873 9.89567 
15.4188 13.5416 33.9533 27.2674 9.81889 
15.4133 14.1726 33.4419 27.0778 9.89434 
15.4653 12.8334 34.3934 27.4757 9.83223 
