5 80000 300 266
20 20 20 20 20 
14.8975 22.1868 23.8952 20.3645 18.656 
12.3651 23.7503 26.3828 20.4333 17.0686 
11.504 22.9616 28.269 20.6379 16.6274 
11.4598 21.6406 30.8012 20.7071 15.3913 
11.964 20.744 30.795 20.15 16.3471 
10.982 21.122 29.0225 22.325 16.5485 
10.7601 21.5475 29.6458 22.149 15.8976 
10.4403 22.2196 29.5217 23.2432 14.5753 
10.2201 20.5416 32.0336 23.0989 14.1058 
10.1101 20.2708 30.8948 24.4763 14.248 
11.5227 19.8369 31.7409 23.4322 13.4673 
12.5113 21.1684 30.3705 20.9661 14.9837 
12.1307 21.3342 31.1852 20.983 14.3668 
12.8153 20.6671 31.7176 22.2415 12.5584 
12.1958 20.9247 31.7455 21.3424 13.7915 
11.7646 19.9068 33.3172 22.0046 13.0069 
10.7895 20.033 32.5737 23.9996 12.6042 
10.3243 21.0024 30.7939 24.8167 13.0627 
10.602 22.191 29.9803 24.5611 12.6656 
10.301 22.5955 32.4901 23.2806 11.3328 
11.1288 22.7108 32.0059 21.8305 12.324 
11.7472 20.4952 31.8632 22.4744 13.4201 
10.8858 21.25 31.5795 23.7066 12.578 
11.026 21.0469 31.6707 23.1436 13.1128 
11.8237 21.203 32.8256 22.6155 11.5321 
11.4674 21.8361 32.5856 21.4312 12.6797 
11.1792 23.5418 32.0106 21.1116 12.1567 
10.8947 25.0335 30.7268 20.5028 12.8423 
11.2213 26.0303 29.2455 21.7993 11.7037 
10.5309 23.9194 31.2451 23.3996 10.905 
10.2777 22.4731 33.3487 23.069 10.8315 
10.6944 20.9588 34.4774 23.2769 10.5925 
11.0829 21.2026 33.1988 23.3592 11.1566 
12.9672 20.5023 32.3172 23.0657 11.1476 
11.3831 19.5476 31.8621 25.4776 11.7296 
10.8351 19.9413 32.4382 25.8967 10.8887 
10.368 19.3766 32.432 26.8097 11.0137 
11.0453 19.0184 34.2782 24.1704 11.4877 
12.1553 17.8 34.9962 24.2026 10.8459 
12.3604 15.9681 36.0845 23.6196 11.9674 
13.9796 15.6442 33.7804 22.3948 14.201 
