5 80000 300 266
20 20 20 20 20 
18.0263 20.1316 25.2632 18.1579 18.4211 
16.2632 20.1908 25.7566 18.9539 18.8355 
15.6138 20.1904 28.7928 19.0969 16.3061 
15.6083 18.8422 31.8905 19.2411 14.4178 
16.71 19.9809 30.4491 19.5442 13.3158 
15.4809 19.3729 31.7328 20.1047 13.3087 
16.4202 19.3441 31.3921 20.4435 12.4001 
16.8225 19.3611 31.8444 20.8677 11.1043 
15.7539 18.888 31.3068 21.5061 12.5452 
14.4325 18.3329 33.3201 22.5308 11.3837 
14.4132 15.6058 35.9782 22.8816 11.1211 
14.3992 15.6915 34.3464 25.0139 10.549 
12.4695 14.5296 35.0395 27.674 10.2873 
12.4848 14.1158 35.9092 26.938 10.5523 
13.0606 14.5074 34.2425 27.8629 10.3267 
13.6369 13.3451 33.9994 28.9061 10.1126 
12.374 13.4627 36.8762 26.9222 10.3649 
14.1297 14.4136 34.3235 27.0028 10.1304 
14.2077 13.5022 35.9269 26.3343 10.0289 
12.6594 14.7614 34.1133 28.025 10.4408 
14.2624 15.4336 34.4845 25.6712 10.1483 
14.3915 15.525 33.6806 26.3972 10.0056 
14.0139 14.7322 33.6585 26.6835 10.9119 
14.3904 14.8791 34.0572 26.2951 10.3782 
12.8485 15.1028 35.7472 26.2129 10.0886 
11.9798 14.6574 36.3491 26.8015 10.2123 
12.5656 13.5322 35.7924 27.6688 10.4411 
14.6974 13.3514 35.2133 26.5173 10.2206 
13.3169 15.1638 35.5111 25.9907 10.0174 
13.8736 15.1768 34.0847 26.9194 9.94543 
12.6018 16.086 34.7763 26.5139 10.022 
14.0357 16.054 32.8578 26.931 10.1215 
14.1231 15.527 34.192 26.0971 10.0607 
13.7032 15.2823 34.5146 26.5824 9.91759 
12.7815 16.1317 32.2169 28.9246 9.94532 
12.3758 13.6768 34.0635 29.9237 9.96019 
12.057 13.2718 35.2033 29.0702 10.3977 
11.5245 13.6064 35.8322 28.8783 10.1586 
11.4651 13.4345 35.2901 29.8237 9.98648 
12.4585 13.9508 34.6501 28.9982 9.94248 
13.6366 13.642 34.8559 27.9559 9.90951 
14.6269 14.6296 33.297 27.58 9.86659 
14.8134 15.3703 33.3152 26.5678 9.9333 
13.0057 15.107 34.1055 27.8672 9.91457 
13.5735 16.2656 33.9719 26.3073 9.88153 
14.7597 15.295 34.2833 25.7212 9.94076 
14.4312 15.468 35.8596 24.2709 9.97038 
14.7753 15.9568 35.1712 24.2044 9.89235 
14.1795 15.3483 35.0711 25.5415 9.85947 
15.451 15.5337 33.2546 25.9815 9.77923 
15.2187 15.9412 32.9761 26.0697 9.79425 
13.3628 16.0528 33.8853 26.8705 9.82863 
12.0522 15.4433 34.0782 28.5248 9.90153 
12.8697 14.9842 35.4749 26.8322 9.83903 
14.3296 13.8633 35.189 26.7125 9.90567 
13.9567 14.3016 34.502 27.3736 9.86613 
15.768 14.4995 35.6948 24.2055 9.8322 
16.6049 14.2265 34.5625 24.7481 9.85796 
16.4325 13.3463 34.4899 25.9242 9.80703 
17.6502 13.0074 34.6304 24.8219 9.89004 
17.6747 12.4034 35.1618 24.9478 9.81228 
17.6609 12.6443 35.5081 24.3787 9.8081 
17.1638 12.4419 36.504 24.0383 9.85197 
17.6987 12.3463 35.2036 24.8397 9.91174 
16.6872 12.3894 36.2504 24.7171 9.95587 
18.2273 12.154 36.0031 23.6958 9.91979 
17.3939 12.7649 35.3583 24.5867 9.8962 
16.2776 13.3179 34.9372 25.1966 10.2707 
17.3607 12.1345 36.2006 24.2698 10.0345 
17.4879 12.1648 36.935 23.517 9.89529 
14.9759 12.4592 36.8733 25.8165 9.87518 
14.7134 12.01 35.1996 28.2262 9.85088 
15.4212 11.4888 35.0192 28.1453 9.92544 
15.1511 11.6968 35.3667 27.912 9.87344 
14.6976 12.8251 33.6717 28.9269 9.87858 
13.089 11.8506 35.2649 29.8713 9.92418 
15.5228 11.0337 34.6603 28.8675 9.91565 
15.1747 11.5105 35.7844 27.3675 10.1629 
14.9541 12.8086 34.9768 26.6932 10.5673 
16.9308 13.7572 33.4548 25.5315 10.3257 
17.4523 13.9048 34.3745 24.0402 10.2282 
18.7968 13.6662 33.9717 23.5042 10.0611 
20.0567 14.6701 33.4435 21.9402 9.88948 
20.4935 13.9242 33.9698 21.8228 9.7897 
22.6292 13.3884 34.2263 20.0023 9.75379 
22.7475 13.4015 35.2534 18.8426 9.75494 
21.3435 13.1962 34.9983 20.5996 9.86237 
19.4096 12.4234 35.7839 22.5975 9.78555 
19.9697 11.1786 33.6204 25.3716 9.85966 
20.2372 12.3716 34.0027 23.5691 9.81942 
20.8569 11.3872 34.6188 23.3617 9.77548 
20.2004 11.7196 34.899 23.4072 9.77373 
21.0758 11.7832 34.1742 23.2019 9.76492 
20.3561 12.9825 34.7235 22.1464 9.79155 
21.2713 13.4044 33.9212 21.5234 9.8797 
19.9996 13.2393 33.0383 23.8359 9.88685 
20.8525 13.5964 31.2479 24.5148 9.78838 
18.7596 13.0039 32.2906 26.0872 9.85873 
19.4093 13.2866 32.3695 25.138 9.79662 
19.9236 13.0302 34.6154 22.6055 9.82532 
20.9508 13.4748 35.0733 20.6434 9.85771 
20.7272 14.8309 33.7237 20.9332 9.78497 
21.9778 14.5021 34.1847 19.3249 10.0106 
24.7435 14.8719 31.5905 18.9561 9.83801 
25.1094 14.4701 33.0956 17.4628 9.86197 
25.4857 14.5627 32.0651 16.9211 10.9655 
24.5076 15.0668 33.3336 16.765 10.327 
23.0552 13.8052 34.611 18.487 10.0416 
23.392 13.0467 33.8309 19.8367 9.89366 
22.8346 15.1867 32.0145 19.5718 10.3924 
21.9301 15.5421 32.1611 19.7859 10.5808 
22.6784 14.5892 34.0875 18.4594 10.1855 
23.5013 14.8236 33.6461 17.5309 10.4982 
23.9729 13.7081 33.4897 18.5802 10.2491 
23.4097 14.3447 33.7861 18.4662 9.99345 
24.6678 13.3452 32.1194 19.9327 9.935 
24.5829 12.6967 33.5296 19.4041 9.78678 
24.9288 12.026 33.0651 20.1416 9.83844 
26.1899 12.6306 30.5032 20.1198 10.5565 
22.7246 15.2042 28.9553 20.0599 13.056 
22.8646 14.1749 29.0316 22.4713 11.4576 
21.5514 13.4366 31.7777 22.5452 10.6891 
20.9452 11.6336 32.6685 24.4929 10.2598 
21.8761 11.0799 34.7553 22.3342 9.95447 
22.3488 10.5192 33.1453 24.0302 9.95649 
22.2209 10.1046 32.6579 25.1934 9.8232 
22.8626 10.3942 32.9956 23.9215 9.82613 
22.7435 11.5319 32.7874 23.0467 9.89044 
23.1365 11.0181 32.3601 23.7082 9.77715 
22.4378 11.7892 32.8467 22.9652 9.96104 
24.2189 11.3946 33.1734 21.2326 9.98052 
24.5584 11.6157 32.301 21.6367 9.88822 
23.7078 10.9099 33.4974 22.0428 9.84207 
22.5335 12.0083 32.2827 22.9146 10.2608 
23.7668 11.8077 31.5431 22.8412 10.0411 
23.3371 12.7321 32.2914 21.773 9.86638 
23.2426 11.4586 32.8124 22.2291 10.2573 
22.3356 11.4436 33.3109 22.7812 10.1286 
23.7711 10.6805 31.9447 23.5807 10.023 
23.5828 11.0742 34.0916 21.4234 9.82801 
